96260	0
98917	1
99285	2
78937	3
96974	4
85173	5
115907	6
114993	7
96974	8
123133	9
96974	10
102390	11
111584	12
69697	13
96974	14
95061	15
105217	16
95466	17
78453	18
78560	19
86499	20
81035	21
72759	22
70799	23
71220	24
78917	25
118010	26
109412	27
106129	28
77248	29
90449	30
89067	31
85263	32
95448	33
105659	34
117259	35
88418	36
98338	37
74016	38
91548	39
104185	40
74067	41
78937	42
105787	43
83000	44
80750	45
96974	46
73912	47
94822	48
120142	49
83326	50
123606	51
96974	52
82441	53
116633	54
104427	55
96995	56
94914	57
66971	58
104309	59
74840	60
78999	61
111593	62
81035	63
111276	64
100821	65
105391	66
93042	67
96974	68
102538	69
96974	70
123606	71
93307	72
72314	73
112938	74
69356	75
96974	76
104339	77
96974	78
113756	79
87727	80
96974	81
79365	82
96974	83
96974	84
114766	85
106964	86
79047	87
95448	88
109244	89
104381	90
95137	91
96974	92
93982	93
96974	94
76072	95
96974	96
117604	97
106869	98
122993	99
96974	100
102940	101
96974	102
75622	103
72921	104
69901	105
121170	106
83526	107
108894	108
112379	109
81358	110
78385	111
81854	112
98338	113
78066	114
78937	115
88673	116
75390	117
81035	118
117907	119
118201	120
94488	121
96974	122
73204	123
83053	124
80784	125
115523	126
106532	127
96974	128
77174	129
114310	130
98087	131
86262	132
92195	133
102001	134
80656	135
80707	136
77496	137
107856	138
86005	139
111057	140
78207	141
117388	142
100947	143
122138	144
96974	145
84586	146
80323	147
96974	148
96974	149
111377	150
105970	151
96974	152
102351	153
71799	154
96974	155
80407	156
91548	157
98917	158
119161	159
72894	160
105257	161
119216	162
68422	163
112925	164
74776	165
92034	166
96974	167
103569	168
78937	169
106119	170
113095	171
84572	172
77582	173
71429	174
103909	175
98570	176
70193	177
80092	178
77525	179
102695	180
108208	181
70731	182
68541	183
81035	184
97342	185
111276	186
96974	187
103686	188
96974	189
79601	190
101202	191
98470	192
119885	193
78937	194
90790	195
115541	196
95210	197
109267	198
90007	199
106996	200
92590	201
81035	202
90791	203
113830	204
96974	205
69619	206
96974	207
78396	208
99559	209
112181	210
72542	211
85546	212
86714	213
108661	214
96974	215
69370	216
108115	217
96974	218
96974	219
96974	220
84090	221
110167	222
75294	223
96974	224
83220	225
86871	226
75812	227
96974	228
78984	229
70020	230
107527	231
73782	232
113780	233
117218	234
80819	235
78160	236
122793	237
95515	238
101080	239
97767	240
77017	241
96974	242
100457	243
96974	244
91435	245
115933	246
90085	247
86640	248
98087	249
96974	250
71950	251
96974	252
89562	253
68426	254
73745	255
113577	256
111276	257
98791	258
94101	259
110202	260
87385	261
91686	262
117898	263
105876	264
78843	265
93017	266
75792	267
85576	268
98917	269
96974	270
109474	271
89071	272
93198	273
121907	274
95934	275
83915	276
111111	277
96974	278
72423	279
117536	280
108451	281
104783	282
110892	283
96974	284
96502	285
81438	286
74016	287
89838	288
72508	289
91755	290
76910	291
111162	292
83217	293
120630	294
75792	295
76696	296
95234	297
86833	298
101889	299
98170	300
114123	301
82232	302
96974	303
113531	304
69442	305
96974	306
111780	307
67643	308
89037	309
96974	310
89067	311
96974	312
96974	313
87555	314
88414	315
96974	316
92113	317
96974	318
96974	319
112845	320
96974	321
90085	322
113173	323
93020	324
78390	325
96974	326
107665	327
113753	328
75792	329
68598	330
112686	331
100665	332
76926	333
72179	334
123456	335
88480	336
123039	337
109242	338
94664	339
112016	340
109484	341
96974	342
68515	343
97608	344
96974	345
96974	346
87628	347
91505	348
68017	349
113064	350
96974	351
122759	352
75792	353
88725	354
92605	355
93450	356
78401	357
98797	358
96974	359
110662	360
96974	361
96974	362
116966	363
72354	364
72365	365
113709	366
77688	367
101811	368
77716	369
84376	370
84469	371
70767	372
96974	373
96974	374
114566	375
96974	376
110915	377
106174	378
94664	379
100312	380
81516	381
108333	382
105101	383
122142	384
94092	385
113241	386
88317	387
101400	388
116023	389
101392	390
79853	391
92249	392
75792	393
103918	394
98917	395
79717	396
118431	397
96974	398
121204	399
87857	400
93639	401
98136	402
87058	403
109919	404
68645	405
96974	406
93355	407
96974	408
74089	409
96974	410
87508	411
71325	412
94600	413
77892	414
72383	415
70785	416
68851	417
96974	418
108737	419
94032	420
96974	421
72158	422
118089	423
79556	424
75792	425
93224	426
88901	427
96974	428
87555	429
98917	430
83783	431
106950	432
90214	433
101367	434
67553	435
84847	436
88122	437
84624	438
90572	439
102966	440
110873	441
120527	442
118238	443
101556	444
81393	445
94101	446
87859	447
76079	448
85896	449
76079	450
119748	451
92740	452
69580	453
96974	454
93642	455
112743	456
95034	457
82039	458
78939	459
96974	460
87902	461
90261	462
94278	463
97257	464
82854	465
76532	466
119649	467
110112	468
96974	469
96974	470
84474	471
90008	472
120757	473
76375	474
96974	475
112395	476
75792	477
82693	478
96974	479
76526	480
96974	481
114012	482
75792	483
72713	484
71006	485
85281	486
116342	487
