0	58515
1	58515
2	58516
3	58516
4	58516
5	58516
6	58516
7	58517
8	58518
9	58519
10	58520
11	58521
12	58521
13	58521
14	58522
15	58523
16	58524
17	58524
18	58524
19	58525
20	58525
21	58525
22	58526
23	58526
24	58527
25	58527
26	58527
27	58527
28	58527
29	58528
30	58528
31	58529
32	58529
33	58529
34	58530
35	58531
36	58531
37	58532
38	58533
39	58533
40	58533
41	58534
42	58534
43	58535
44	58535
45	58536
46	58537
47	58538
48	58538
49	58538
50	58538
51	58539
52	58539
53	58539
54	58540
55	58540
56	58541
57	58541
58	58541
59	58542
60	58542
61	58543
62	58544
63	58544
64	58544
65	58544
66	58545
67	58546
68	58547
69	58547
70	58548
71	58548
72	58549
73	58549
74	58550
75	58550
76	58551
77	58552
78	58552
79	58552
80	58552
81	58553
82	58553
83	58553
84	58554
85	58554
86	58555
87	58556
88	58556
89	58557
90	58557
91	58558
92	58558
93	58559
94	58559
95	58560
96	58560
97	58561
98	58561
99	58562
100	58562
101	58562
102	58562
103	58563
104	58564
105	58564
106	58564
107	58564
108	58565
109	58565
110	58565
111	58565
112	58566
113	58566
114	58567
115	58568
116	58569
117	58569
118	58570
119	58570
120	58571
121	58572
122	58572
123	58573
124	58573
125	58573
126	58574
127	58574
128	58575
129	58575
130	58575
131	58575
132	58576
133	58576
134	58576
135	58576
136	58577
137	58577
138	58578
139	58579
140	58579
141	58579
142	58580
143	58580
144	58580
145	58581
146	58581
147	58581
148	58582
149	58582
150	58582
151	58583
152	58583
153	58583
154	58584
155	58584
156	58584
157	58585
158	58585
159	58585
160	58586
161	58587
162	58588
163	58588
164	58588
165	58589
166	58589
167	58590
168	58591
169	58592
170	58592
171	58592
172	58593
173	58593
174	58594
175	58594
176	58594
177	58594
178	58595
179	58595
180	58596
181	58596
182	58597
183	58597
184	58598
185	58598
186	58599
187	58600
188	58600
189	58601
190	58601
191	58601
192	58602
193	58603
194	58603
195	58603
196	58603
197	58604
198	58605
199	58605
200	58606
201	58606
202	58606
203	58607
204	58608
205	58608
206	58609
207	58610
208	58610
209	58611
210	58612
211	58612
212	58612
213	58613
214	58614
215	58615
216	58616
217	58617
218	58617
219	58618
220	58618
221	58619
222	58620
223	58620
224	58621
225	58622
226	58623
227	58624
228	58624
229	58624
230	58625
231	58625
232	58626
233	58627
234	58627
235	58628
236	58628
237	58629
238	58630
239	58630
240	58631
241	58632
242	58632
243	58632
244	58633
245	58633
246	58634
247	58634
248	58635
249	58636
250	58637
251	58637
252	58637
253	58638
254	58639
255	58639
256	58640
257	58640
258	58641
259	58642
260	58642
261	58643
262	58643
263	58644
264	58644
265	58644
266	58645
267	58645
268	58645
269	58645
270	58645
271	58645
272	58646
273	58646
274	58647
275	58647
276	58647
277	58648
278	58649
279	58649
280	58650
281	58651
282	58651
283	58652
284	58652
285	58653
286	58653
287	58653
288	58653
289	58654
290	58655
291	58655
292	58656
293	58656
294	58657
295	58658
296	58658
297	58659
298	58660
299	58661
300	58661
301	58661
302	58662
303	58662
304	58662
305	58663
306	58663
307	58664
308	58665
309	58666
310	58666
311	58667
312	58668
313	58668
314	58669
315	58670
316	58670
317	58671
318	58672
319	58672
320	58672
321	58673
322	58673
323	58674
324	58675
325	58675
326	58676
327	58676
328	58677
329	58677
330	58677
331	58678
332	58678
333	58678
334	58679
335	58680
336	58680
337	58681
338	58681
339	58681
340	58681
341	58682
342	58683
343	58683
344	58684
345	58684
346	58685
347	58685
348	58686
349	58686
350	58686
351	58687
352	58687
353	58687
354	58687
355	58688
356	58688
357	58689
358	58689
359	58689
360	58690
361	58690
362	58691
363	58691
364	58692
365	58692
366	58692
367	58693
368	58694
369	58695
370	58695
371	58695
372	58696
373	58696
374	58696
375	58696
376	58697
377	58697
378	58698
379	58698
380	58699
381	58699
382	58700
383	58701
384	58702
385	58703
386	58704
387	58704
388	58705
389	58705
390	58705
391	58706
392	58706
393	58706
394	58706
395	58707
396	58707
397	58707
398	58707
399	58708
400	58708
401	58708
402	58709
403	58710
404	58711
405	58712
406	58712
407	58713
408	58713
409	58714
410	58715
411	58716
412	58717
413	58718
414	58718
415	58719
416	58719
417	58720
418	58720
419	58721
420	58721
421	58721
422	58722
423	58722
424	58723
425	58723
426	58723
427	58724
428	58724
429	58725
430	58725
431	58725
432	58725
433	58726
434	58726
435	58726
436	58726
437	58727
438	58727
439	58727
440	58727
441	58728
442	58728
443	58729
444	58729
445	58729
446	58730
447	58730
448	58730
449	58731
450	58731
451	58731
452	58731
453	58731
454	58732
455	58733
456	58733
457	58734
458	58734
459	58735
460	58736
461	58736
462	58736
463	58737
464	58737
465	58738
466	58738
467	58738
468	58739
469	58739
470	58740
471	58741
472	58741
473	58742
474	58743
475	58743
476	58744
477	58745
478	58746
479	58747
480	58747
481	58748
482	58748
483	58749
484	58749
485	58750
486	58750
487	58751
488	58752
489	58752
490	58753
491	58753
492	58754
493	58754
494	58754
495	58755
496	58756
497	58757
498	58758
499	58758
500	58759
501	58760
502	58761
503	58761
504	58761
505	58762
506	58762
507	58762
508	58763
509	58763
510	58763
511	58764
512	58764
513	58764
514	58765
515	58765
516	58766
517	58766
518	58767
519	58768
520	58768
521	58769
522	58769
523	58769
524	58770
525	58770
526	58770
527	58771
528	58771
529	58772
530	58773
531	58773
532	58774
533	58774
534	58774
535	58774
536	58775
537	58776
538	58776
539	58777
540	58778
541	58779
542	58779
543	58780
544	58780
545	58780
546	58781
547	58781
548	58782
549	58782
550	58782
551	58783
552	58783
553	58784
554	58785
555	58786
556	58787
557	58787
558	58788
559	58788
560	58788
561	58788
562	58789
563	58789
564	58789
565	58790
566	58791
567	58792
568	58792
569	58792
570	58793
571	58793
572	58793
573	58794
574	58794
575	58795
576	58795
577	58795
578	58795
579	58796
580	58797
581	58797
582	58798
583	58798
584	58799
585	58799
586	58799
587	58800
588	58800
589	58800
590	58800
591	58801
592	58802
593	58802
594	58803
595	58804
596	58804
597	58804
598	58805
599	58805
600	58805
601	58806
602	58806
603	58807
604	58807
605	58807
606	58808
607	58809
608	58810
609	58810
610	58810
611	58811
612	58811
613	58811
614	58812
615	58812
616	58813
617	58813
618	58814
619	58814
620	58815
621	58815
622	58816
623	58817
624	58817
625	58818
626	58818
627	58819
628	58820
629	58820
630	58821
631	58821
632	58822
633	58823
634	58823
635	58823
636	58824
637	58825
638	58825
639	58825
640	58826
641	58826
642	58827
643	58827
644	58827
645	58828
646	58829
647	58830
648	58830
649	58830
650	58830
651	58830
652	58831
653	58832
654	58832
655	58832
656	58832
657	58833
658	58833
659	58834
660	58834
661	58834
662	58835
663	58835
664	58835
665	58836
666	58836
667	58836
668	58836
669	58837
670	58838
671	58838
672	58839
673	58839
674	58840
675	58840
676	58840
677	58841
678	58842
679	58843
680	58843
681	58844
682	58844
683	58845
684	58845
685	58846
686	58847
687	58847
688	58848
689	58849
690	58849
691	58849
692	58849
693	58849
694	58850
695	58851
696	58851
697	58852
698	58852
699	58853
700	58854
701	58854
702	58855
703	58855
704	58856
705	58856
706	58857
707	58858
708	58859
709	58859
710	58859
711	58859
712	58859
713	58860
714	58860
715	58861
716	58862
717	58862
718	58863
719	58863
720	58864
721	58865
722	58865
723	58866
724	58866
725	58866
726	58867
727	58867
728	58868
729	58869
730	58869
731	58870
732	58870
733	58871
734	58871
735	58872
736	58872
737	58873
738	58873
739	58874
740	58875
741	58876
742	58877
743	58877
744	58878
745	58878
746	58879
747	58879
748	58879
749	58880
750	58880
751	58880
752	58880
753	58881
754	58882
755	58883
756	58883
757	58883
758	58884
759	58885
760	58885
761	58886
762	58887
763	58888
764	58888
765	58889
766	58889
767	58890
768	58891
769	58891
770	58891
771	58891
772	58892
773	58893
774	58893
775	58893
776	58894
777	58894
778	58895
779	58895
780	58895
781	58895
782	58895
783	58896
784	58897
785	58897
786	58898
787	58899
788	58899
789	58900
790	58901
791	58901
792	58902
793	58903
794	58904
795	58905
796	58905
797	58906
798	58907
799	58907
800	58907
801	58908
802	58909
803	58909
804	58910
805	58911
806	58911
807	58912
808	58913
809	58913
810	58914
811	58914
812	58915
813	58915
814	58916
815	58916
816	58917
817	58917
818	58918
819	58918
820	58919
821	58920
822	58921
823	58922
824	58922
825	58922
826	58922
827	58923
828	58923
829	58923
830	58923
831	58924
832	58924
833	58924
834	58925
835	58926
836	58926
837	58927
838	58928
839	58929
840	58929
841	58930
842	58930
843	58931
844	58931
845	58932
846	58932
847	58932
848	58933
849	58934
850	58934
851	58934
852	58935
853	58936
854	58937
855	58938
856	58939
857	58939
858	58939
859	58939
860	58940
861	58941
862	58941
863	58942
864	58942
865	58943
866	58944
867	58944
868	58944
869	58945
870	58946
871	58947
872	58948
873	58949
874	58949
875	58949
876	58950
877	58951
878	58952
879	58953
880	58954
881	58954
882	58955
883	58956
884	58956
885	58957
886	58958
887	58959
888	58959
889	58959
890	58960
891	58960
892	58960
893	58961
894	58961
895	58962
896	58963
897	58963
898	58964
899	58965
900	58965
901	58966
902	58966
903	58967
904	58968
905	58968
906	58969
907	58970
908	58971
909	58972
910	58973
911	58974
912	58974
913	58974
914	58975
915	58976
916	58976
917	58976
918	58977
919	58978
920	58979
921	58980
922	58980
923	58980
924	58981
925	58981
926	58981
927	58982
928	58982
929	58983
930	58983
931	58984
932	58984
933	58985
934	58985
935	58985
936	58986
937	58986
938	58987
939	58987
940	58988
941	58988
942	58988
943	58989
944	58990
945	58990
946	58991
947	58991
948	58991
949	58992
950	58993
951	58993
952	58993
953	58994
954	58994
955	58995
956	58996
957	58997
958	58997
959	58998
960	58998
961	58999
962	58999
963	59000
964	59001
965	59001
966	59002
967	59002
968	59003
969	59004
970	59005
971	59006
972	59006
973	59007
974	59008
975	59008
976	59008
977	59009
978	59009
979	59010
980	59010
981	59010
982	59011
983	59011
984	59011
985	59012
986	59012
987	59012
988	59012
989	59013
990	59013
991	59013
992	59014
993	59015
994	59015
995	59016
996	59016
997	59016
998	59017
999	59017
1000	59018
1001	59018
1002	59019
1003	59019
1004	59020
1005	59020
1006	59021
1007	59022
1008	59022
1009	59023
1010	59023
1011	59023
1012	59024
1013	59024
1014	59025
1015	59025
1016	59025
1017	59026
1018	59026
1019	59026
1020	59026
1021	59027
1022	59027
1023	59028
1024	59029
1025	59030
1026	59030
1027	59031
1028	59031
1029	59032
1030	59033
1031	59033
1032	59033
1033	59034
1034	59035
1035	59036
1036	59036
1037	59037
1038	59037
1039	59038
1040	59038
1041	59038
1042	59039
1043	59039
1044	59040
1045	59041
1046	59041
1047	59042
1048	59043
1049	59044
1050	59044
1051	59044
1052	59044
1053	59045
1054	59046
1055	59047
1056	59047
1057	59047
1058	59048
1059	59048
1060	59049
1061	59049
1062	59050
1063	59050
1064	59050
1065	59051
1066	59052
1067	59052
1068	59052
1069	59053
1070	59054
1071	59054
1072	59054
1073	59055
1074	59056
1075	59056
1076	59057
1077	59057
1078	59058
1079	59059
1080	59059
1081	59059
1082	59060
1083	59060
1084	59060
1085	59061
1086	59061
1087	59061
1088	59062
1089	59062
1090	59063
1091	59064
1092	59064
1093	59064
1094	59065
1095	59065
1096	59065
1097	59066
1098	59067
1099	59067
1100	59067
1101	59068
1102	59069
1103	59070
1104	59071
1105	59071
1106	59072
1107	59073
1108	59073
1109	59073
1110	59074
1111	59074
1112	59074
1113	59075
1114	59076
1115	59076
1116	59077
1117	59078
1118	59078
1119	59079
1120	59079
1121	59079
1122	59080
1123	59080
1124	59080
1125	59080
1126	59081
1127	59081
1128	59081
1129	59081
1130	59081
1131	59081
1132	59082
1133	59082
1134	59083
1135	59083
1136	59084
1137	59085
1138	59085
1139	59086
1140	59087
1141	59088
1142	59088
1143	59089
1144	59090
1145	59090
1146	59090
1147	59090
1148	59091
1149	59091
1150	59092
1151	59092
1152	59093
1153	59094
1154	59094
1155	59094
1156	59095
1157	59095
1158	59095
1159	59096
1160	59096
1161	59097
1162	59097
1163	59098
1164	59098
1165	59099
1166	59100
1167	59100
1168	59101
1169	59101
1170	59101
1171	59102
1172	59102
1173	59103
1174	59103
1175	59103
1176	59104
1177	59105
1178	59105
1179	59106
1180	59106
1181	59107
1182	59107
1183	59107
1184	59108
1185	59108
1186	59108
1187	59109
1188	59109
1189	59109
1190	59110
1191	59111
1192	59111
1193	59111
1194	59112
1195	59113
1196	59114
1197	59114
1198	59115
1199	59115
1200	59116
1201	59116
1202	59116
1203	59117
1204	59118
1205	59118
1206	59118
1207	59119
1208	59120
1209	59121
1210	59122
1211	59123
1212	59123
1213	59123
1214	59123
1215	59123
1216	59124
1217	59124
1218	59125
1219	59125
1220	59125
1221	59126
1222	59127
1223	59128
1224	59129
1225	59129
1226	59129
1227	59130
1228	59130
1229	59131
1230	59131
1231	59132
1232	59132
1233	59133
1234	59134
1235	59134
1236	59134
1237	59135
1238	59136
1239	59136
1240	59137
1241	59137
1242	59137
1243	59138
1244	59139
1245	59139
1246	59139
1247	59140
1248	59140
1249	59141
1250	59142
1251	59142
1252	59143
1253	59143
1254	59144
1255	59144
1256	59145
1257	59145
1258	59145
1259	59145
1260	59146
1261	59146
1262	59146
1263	59146
1264	59147
1265	59148
1266	59149
1267	59150
1268	59151
1269	59151
1270	59152
1271	59152
1272	59153
1273	59154
1274	59154
1275	59155
1276	59155
1277	59155
1278	59155
1279	59156
1280	59156
1281	59157
1282	59157
1283	59157
1284	59157
1285	59158
1286	59158
1287	59159
1288	59159
1289	59160
1290	59161
1291	59161
1292	59162
1293	59162
1294	59163
1295	59163
1296	59163
1297	59163
1298	59164
1299	59165
1300	59165
1301	59165
1302	59166
1303	59166
1304	59167
1305	59167
1306	59168
1307	59168
1308	59168
1309	59168
1310	59169
1311	59169
1312	59170
