0	8689
1	8690
2	8690
3	8690
4	8690
5	8691
6	8689
7	8692
8	8689
9	8689
10	8690
11	8691
12	8692
13	8692
14	8692
15	8690
16	8691
17	8691
18	8692
19	8690
20	8689
21	8690
22	8689
23	8690
24	8691
25	8690
26	8690
27	8690
28	8692
29	8689
30	8691
31	8690
32	8690
33	8690
34	8690
35	8690
36	8690
37	8692
38	8691
39	8689
40	8689
41	8690
42	8690
43	8691
44	8691
45	8691
46	8689
47	8690
48	8691
49	8689
50	8691
51	8689
52	8689
53	8690
54	8691
55	8689
56	8691
57	8689
58	8691
59	8690
60	8690
61	8691
62	8690
63	8690
64	8692
65	8691
66	8689
67	8690
68	8691
69	8690
70	8690
71	8689
72	8690
73	8691
74	8689
75	8691
76	8692
77	8693
78	8691
79	8693
80	8690
81	8691
82	8690
83	8690
84	8691
85	8691
86	8689
87	8690
88	8689
89	8691
90	8690
91	8690
92	8690
93	8691
94	8693
95	8689
96	8689
97	8691
98	8689
99	8690
100	8690
101	8691
102	8690
103	8690
104	8693
105	8691
106	8690
107	8690
108	8693
109	8691
110	8693
111	8691
112	8689
113	8689
114	8691
115	8689
116	8690
117	8689
118	8690
119	8690
120	8692
121	8689
122	8689
123	8690
124	8690
125	8691
126	8693
127	8691
128	8690
129	8689
130	8690
131	8689
132	8689
133	8691
134	8691
135	8691
136	8689
137	8691
138	8693
139	8691
140	8689
141	8690
142	8691
143	8691
144	8691
145	8691
146	8691
147	8693
148	8690
149	8691
150	8691
151	8691
152	8691
153	8690
154	8690
155	8689
156	8689
157	8691
158	8690
159	8690
160	8690
161	8691
162	8689
163	8690
164	8690
165	8693
166	8691
167	8691
168	8691
169	8691
170	8690
171	8690
172	8689
173	8689
174	8690
175	8692
176	8691
177	8689
178	8689
179	8691
180	8691
181	8690
182	8692
183	8692
184	8690
185	8691
186	8689
187	8689
188	8689
189	8691
190	8691
191	8691
192	8690
193	8693
194	8691
195	8690
196	8691
197	8691
198	8692
199	8693
200	8690
201	8689
202	8690
203	8690
204	8691
205	8691
206	8691
207	8690
208	8690
209	8692
210	8689
211	8690
212	8690
213	8689
214	8689
215	8691
216	8690
217	8690
218	8690
219	8689
220	8690
221	8691
222	8689
223	8692
224	8692
225	8691
226	8690
227	8691
228	8690
229	8692
230	8691
231	8690
232	8691
233	8693
234	8690
235	8690
236	8691
237	8691
238	8690
239	8690
240	8689
241	8691
242	8690
243	8691
244	8691
245	8692
246	8691
247	8690
248	8693
249	8691
250	8690
251	8691
252	8690
253	8690
254	8689
255	8690
256	8690
257	8691
258	8692
259	8692
260	8691
261	8691
262	8691
263	8690
264	8692
265	8693
266	8689
267	8691
268	8691
269	8691
270	8689
271	8691
272	8692
273	8690
274	8689
275	8689
276	8689
277	8691
278	8691
279	8690
280	8690
281	8691
282	8692
283	8693
284	8689
285	8689
286	8689
287	8689
288	8691
289	8689
290	8691
291	8690
292	8691
293	8689
294	8690
295	8691
296	8690
297	8689
298	8690
299	8693
300	8691
301	8691
302	8690
303	8689
304	8689
305	8690
306	8691
307	8690
308	8691
309	8690
310	8691
311	8689
312	8689
313	8691
314	8692
315	8690
316	8690
317	8692
318	8691
319	8690
320	8690
321	8690
322	8690
323	8691
324	8693
325	8690
326	8691
327	8690
328	8690
329	8692
330	8689
331	8689
332	8691
333	8691
334	8690
335	8691
336	8690
337	8691
338	8689
339	8690
340	8690
341	8691
342	8692
343	8691
344	8692
345	8693
346	8690
347	8690
348	8691
349	8690
350	8693
351	8690
352	8690
353	8691
354	8691
355	8689
